+---------------------+--------------------------+-------------------------+------------------------+-----------------------+-----------------------+-----------------------+-----------------------+
|        Radius       |          E-Bond          |         E-Under         |         E-Tors         |         E-CSE         |         E-VDW         |         E-COl         |         E-TOT         |
|  1.1000000000000003 |    -236.7138324776336    |   -1.8023195694330694   |   0.5829609463617668   |  -0.5438962439782503  |   102.59319205380638  |  -0.03907405483336862 |  -135.92296934571016  |
|  1.1500000000000004 |    -233.7675113741074    |    -1.621271791647247   |   0.5828109099526492   |   -0.57928692811543   |   89.42651615679539   | -0.039371821435624704 |  -145.99811484855763  |
|  1.2000000000000004 |   -229.03127608744188    |   -1.3346277447737014   |   0.5825363353618578   |  -0.6331900223256303  |   77.90172106120242   |  -0.03964386687090382 |  -152.55448032484787  |
|  1.2500000000000004 |   -219.75225039874525    |   -0.8630770927799413   |   0.5818572624182694   |  -0.7230589770746607  |   67.82072667841729   |  -0.03988593195394732 |  -152.97568845971824  |
|  1.3000000000000005 |   -196.27501975932367    |   -0.25301085943508533  |   0.5789367072442829   |  -0.8153219523002824  |   59.00807268348894   |  -0.04009450726162264 |  -137.79643768758743  |
|  1.3500000000000005 |   -139.41586563851936    |   -0.01382037105626649  |   0.5555070223786551   |  -0.42342174901791846 |   51.30863147775113   |  -0.04026687190951583 |   -88.02923613037323  |
|  1.4000000000000006 |    -84.97374595962386    |  -0.0012343056597266383 |  0.47357475280981814   |  -0.10362129565204271 |   44.58547410881887   |  -0.04040109668736644 |  -40.059953795994296  |
|  1.4500000000000006 |    -66.34243957316514    |  -0.0005884498223301592 |   0.4175536699523081   |  -0.05783916523511226 |   38.71790331872707   |  -0.04049601663567032 |   -27.30590621617887  |
|  1.5000000000000007 |    -48.56876168073821    |  -0.0003007946889779795 |  0.34347253676833545   |   -0.032216902703575  |   33.59965746861215   |  -0.04055117922979318 |  -14.698700551980066  |
|  1.5500000000000007 |   -31.452045502112213    |  -0.0001574114851872335 |  0.24831032352382643   | -0.018030234492547415 |   29.13728232115907   |  -0.0405667747149038  |  -2.1252072781219518  |
|  1.6000000000000008 |   -16.969074497338784    |  -7.016506313789857e-05 |  0.14629053621241792   | -0.010975015430102908 |   25.248663421830244  | -0.040543554932444575 |   8.374290725278193   |
|  1.6500000000000008 |    -7.736808206617827    | -2.6801524071527595e-05 |  0.07011453319472546   | -0.008010079723705009 |   21.861709320483417  |  -0.04048274635506707 |   14.146496019457473  |
|  1.7000000000000008 |    -2.883529040189157    | -1.3712210436264079e-05 |  0.026686968176660875  | -0.006802080013490942 |   18.91317456642407   |  -0.04038596216246158 |   16.009130740025185  |
|  1.7500000000000009 |    -0.810275684069946    | -1.0067278028424893e-05 |  0.007538212665535704  | -0.006349129268148542 |   16.34761090665349   | -0.040255117187758635 |   15.498259121515144  |
|  1.800000000000001  |   -0.15971170336582743   |  -9.122923351722305e-06 | 0.0014849265523109213  | -0.006214649458449055 |    14.116435148485    |  -0.04009234855640827 |   13.911892250733274  |
|  1.850000000000001  |   -0.02044645405514431   |  -8.932393279852911e-06 | 0.00018987918218744425 | -0.006186391779318484 |   12.177102524134423  |  -0.03989994390704375 |   12.110750681181823  |
|  1.900000000000001  |  -0.0015497324139414283  |  -8.906875414060463e-06 | 1.4384494106240018e-05 | -0.006182576214852199 |   10.492374983803442  |  -0.03968027827611212 |   10.444967874517229  |
|  1.950000000000001  |  -6.217588015141852e-05  |  -8.904870766883152e-06 | 5.770417002052905e-07  | -0.006182276154725039 |   9.029674553108757   |  -0.03943576006824176 |    8.98398601317657   |
|  2.000000000000001  | -1.1553593633062135e-06  |  -8.904788554754636e-06 | 1.0722474411192441e-08 | -0.006182263848046699 |   7.760512657143199   |  -0.0391687860258705  |   7.715151557843838   |
|  2.0500000000000007 |  -8.493327873814333e-09  |  -8.90478700963108e-06  |  7.88233891729917e-11  | -0.006182263616749931 |   6.659987094074429   | -0.038881704744585605 |    6.61491421251158   |
|  2.1000000000000005 | -2.0529813691259685e-11  |  -8.904786998216053e-06 | 1.9050417579142248e-13 | -0.006182263615041167 |   5.7063391075669845  | -0.038576788036994714 |   5.661571151107611   |
|  2.1500000000000004 | -1.3146874367067607e-14  |  -8.904786998188418e-06 | 1.2972705195193904e-16 | -0.006182263615037022 |   4.880563741275569   |  -0.03825620930622936 |   4.8361163635672915  |
|         2.2         | -1.7346874163758965e-18  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   4.1660673492418265  |  -0.03792202802837208 |   4.121954152811419   |
|         2.25        |  -3.523653142515252e-23  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   3.5483667773149485  | -0.037576179440718976 |   3.5045994294721945  |
|         2.3         |  -7.867641381033948e-29  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   3.0148253202657602  |  -0.03722046857201655 |   2.9714136832917086  |
|  2.3499999999999996 | -1.3099371219929108e-35  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   2.554421096995245   |  -0.03685656781692749 |   2.5113733607762825  |
|  2.3999999999999995 | -1.0415296684561793e-43  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   2.1575439736227144  |  -0.03648601733839399 |   2.1148667878822853  |
|  2.4499999999999993 |  -2.374076290781942e-53  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   1.815817603737371   |  -0.03611022766955142 |   1.7735162076657842  |
|  2.499999999999999  |  -8.663107285167114e-65  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   1.5219435497473748  |  -0.03573048397514629 |   1.4800218973701933  |
|  2.549999999999999  | -2.6064689856874837e-78  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   1.2695648023982176  |  -0.03534795151680202 |   1.2280256824793803  |
|  2.5999999999999988 | -3.0432943958413797e-94  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   1.0531463305925395  | -0.034963681944316344 |   1.0119914802461878  |
|  2.6499999999999986 |  -5.87139847516557e-113  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.8678705740281957  |  -0.03457862010503543 |   0.827100785521125   |
|  2.6999999999999984 | -7.130823865477811e-135  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.7095460401623236  | -0.034193611124669385 |   0.669161260635619   |
|  2.7499999999999982 | -1.8362610990793223e-160 |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.5745273877130017  |  -0.03380940756573317 |   0.5345268117452333  |
|  2.799999999999998  | -2.946982995193965e-190  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.4596455742265062  |  -0.03342667651455179 |   0.4200277293099192  |
|  2.849999999999998  | -7.455138224561575e-225  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  0.36214681784608066  |  -0.03304600648512482 |  0.32290964295892066  |
|  2.8999999999999977 | -6.371800514167756e-265  |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.2796392757698838  |  -0.03266791405889044 |  0.24078019330895814  |
|  2.9499999999999975 |   -3.287249452231e-311   |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |   0.2100464762131805  | -0.032292850204386755 |  0.17156245760675853  |
|  2.9999999999999973 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  0.15156665901130797  |  -0.03192120624078665 |  0.11345428436848612  |
|  3.049999999999997  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  0.10263728413366535  | -0.031553319425038584 |  0.06489279630659156  |
|  3.099999999999997  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  0.061904058956023036 | -0.031189478154571973 |  0.024523412399415856 |
|  3.149999999999997  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  0.028193915617672892 | -0.030829926786830525 | -0.008827179571192844 |
|  3.1999999999999966 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | 0.0004914404724451846 | -0.030474870083818217 |  -0.03617459801340824 |
|  3.2499999999999964 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.02208168031380134 |  -0.0301244772948341  | -0.058397326010670644 |
|  3.2999999999999963 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.04028458053376878 | -0.029778885894024013 |   -0.076254634829828  |
|  3.349999999999996  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.054772832858388784 |  -0.02943820499161247 |  -0.09040220625203646 |
|  3.399999999999996  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.06611205884551273 |  -0.02910251843896558 |  -0.10140574568651352 |
|  3.4499999999999957 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.07478978531587321 | -0.028771887648194022 |  -0.10975284136610244 |
|  3.4999999999999956 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08122577026258614 | -0.028446354147016337 |  -0.11586329281163768 |
|  3.5499999999999954 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08578099334288997 | -0.028125941889206044 |  -0.12009810363413122 |
|  3.599999999999995  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08876548138833104 |  -0.02781065934026039 |  -0.12276730913062664 |
|  3.649999999999995  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.09044511783141415 |  -0.02750050135704228 |  -0.12413678759049164 |
|  3.699999999999995  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.09104756610386458 | -0.027195450879130834 |  -0.12443418538503062 |
|  3.7499999999999947 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.09076742058090764 | -0.026895480448525994 |  -0.12385406943146884 |
|  3.7999999999999945 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08977068423464371 |  -0.0266005535732296  |  -0.12256240620990852 |
|  3.8499999999999943 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08819865956062278 |  -0.02631062594909961 |  -0.1207004539117576  |
|  3.899999999999994  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08617132832950747 | -0.026025646553270866 |  -0.11838814328481354 |
|  3.949999999999994  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08379028609234009 |  -0.0257455586213685  |  -0.1157270131157438  |
|  3.999999999999994  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.08114128895985359 | -0.025470300519722253 |  -0.11280275788161105 |
|  4.049999999999994  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.07829646283136495 | -0.025199806522826537 |  -0.10968743775622669 |
|  4.099999999999993  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.07531621883376682 |  -0.02493400750538919 |  -0.10644139474119121 |
|  4.149999999999993  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.07225091312923052 | -0.024672831557468425 |  -0.10311491308873415 |
|  4.199999999999993  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.06914228435920616 |  -0.02441620453041879 |  -0.09974965729166016 |
|  4.249999999999993  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.0660246977226444  | -0.024164050520645908 |  -0.09637991664532551 |
|  4.299999999999993  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.06292622095973335 | -0.023916292297507698 |  -0.09303368165927625 |
|  4.3499999999999925 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.059869554260296214 | -0.023672851681093808 |  -0.08973357434342524 |
|  4.399999999999992  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.0568728332783687  | -0.023433649875059866 |  -0.08649765155546377 |
|  4.449999999999992  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.053950321958927426 | -0.023198607759188576 |  -0.08334009812015121 |
|  4.499999999999992  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.05111300972341111 | -0.022967646145889566 |  -0.08027182427133589 |
|  4.549999999999992  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.04836912567747666 | -0.022740686004432686 |  -0.07730098008394455 |
|  4.599999999999992  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.04572458086231612 |  -0.02251764865633115 |  -0.07443339792068249 |
|  4.6499999999999915 |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.043183348139199045 | -0.022298455944948475 |  -0.07167297248618273 |
|  4.699999999999991  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.04074778804894069 | -0.022083030382092854 |  -0.06902198683306876 |
|  4.749999999999991  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.038418927900342924 | -0.021871295274083387 |  -0.06648139157646152 |
|  4.799999999999991  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.036196700393889225 |  -0.02166317482951991 |  -0.06405104362544434 |
|  4.849999999999991  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 |  -0.03408014726125917 | -0.021458594250760007 |  -0.06172990991405439 |
|  4.899999999999991  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.032067592681978424 | -0.021257479810901862 | -0.059516240894915494 |
|   4.94999999999999  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.030156790612139033 | -0.021059758917887028 |  -0.05740771793206127 |
|   4.99999999999999  |           -0.0           |  -8.904786998188404e-06 |          0.0           | -0.006182263615037022 | -0.028345049614730385 |  -0.02086536016716975 | -0.055401578183935346 |
+---------------------+--------------------------+-------------------------+------------------------+-----------------------+-----------------------+-----------------------+-----------------------+
